uuid;title;price;image;coordinates;guests;bedrooms;beds;bathrooms;description
511f6356-a75a-47af-916f-424f0c7dad63;Nezavisimosty 40 apartments;33;IMG-511f6356-a75a-47af-916f-424f0c7dad63.jpg;53.90865500,27.57618800;4;2;2;2;Featuring city views and free WiFi, Nezavisimosty 40 apartments features accommodation attractively located in the centre of Minsk, within a short distance of Palace of Republic, Minsk Sports Palace and Palova Arena. Featuring a kitchen with a microwave and a fridge, each unit also comes with a satellite flat-screen TV, ironing facilities, desk and a seating area with a sofa. There is a private bathroom with bath and a hairdryer in each unit, along with free toiletries. Dinamo Stadium is 1.9 km from the apartment, while Olympic Sports Complex is 2.4 km from the property. The nearest airport is Minsk National Airport, 30 km from Nezavisimosty 40 apartments. 
971f96aa-dec5-4d0a-9959-cb37dd4e49e7;Molnar Apartments Korolya 4;36;IMG-971f96aa-dec5-4d0a-9959-cb37dd4e49e7.jpg;53.90204100,27.54434700;5;2;3;1;In a central area of Minsk, located around 1.8 km from Palace of Republic, Molnar Apartments Korolya 4 offers free WiFi, air conditioning, and household amenities such as electric kettle and a fridge. The property is 5 km from Minsk Sports Palace and 5 km from Olympic Tennis Centre. The apartment comes with 2 bedrooms, 1 bathroom, bed linen, towels, a flat-screen TV, a fully equipped kitchen, and a balcony with city views. Dinamo Stadium is 2.9 km from the apartment, while Palova Arena is 4.4 km away. The nearest airport is Minsk National, 42 km from Molnar Apartments Korolya 4, and the property offers a paid airport shuttle service. 
125de5af-1b87-4101-8f31-74556e1fcd98;Tourist Hotel;62;IMG-125de5af-1b87-4101-8f31-74556e1fcd98.jpg;53.87577448,27.62790620;3;3;1;1;Offering a restaurant and free WiFi throughout the property, Tourist Hotel is located in Minsk, 50 m from Partizanskaya metro station. All rooms feature a TV and fridge. The private bathrooms also come with free toiletries and a hairdryer. Guests can visit the on-site restaurant and play billiards. Belarus Shopping Centre is located 50 m from the property, and Komsomolets Cinema is a 5-minute walk away. Fans, heaters and irons are provided upon requests. The distance to Minsk Train Station is 6 km from the hotel, and Minsk International Airport is 36 km away. 
d9accced-965a-4318-ac72-acaeb06d3d28;Desira;55;IMG-d9accced-965a-4318-ac72-acaeb06d3d28.jpg;53.89092199,27.55410506;4;1;3;1;Set within 1.4 km of Dinamo Stadium and 2.3 km of Palace of Republic in Minsk, Desira offers accommodation with free WiFi and seating area. The air-conditioned units feature a living room with a flat-screen TV, a kitchen with a dishwasher and a microwave, a washing machine, a safety deposit box, and a private bathroom with slippers and a hairdryer. A fridge, an oven and stovetop are also featured, as well as a kettle and a coffee machine. Guests at the apartment can enjoy a continental breakfast. A car rental service is available at Desira, while hiking can be enjoyed nearby. Palova Arena is 2.9 km from the accommodation, while Minsk Sports Palace is 3.2 km away. The nearest airport is Minsk National, 41 km from Desira, and the property offers a paid airport shuttle service. 
8aded0b9-ef05-4608-8ab4-0052f77d51fc;SO Charming apt near Victory square in downtown;63;IMG-8aded0b9-ef05-4608-8ab4-0052f77d51fc.jpg;53.90770900,27.58066000;2;2;3;1;Right in the heart of Minsk, situated around 3.1 km from Palace of Republic, SO Charming apt near Victory square in downtown offers free WiFi, air conditioning, and household amenities such as electric kettle and an oven. The property features city views and is 3.3 km from Olympic Sports Complex and 3.3 km from Dinamo Stadium. The apartment has 2 bedrooms, a flat-screen TV with satellite channels, an equipped kitchen with a dishwasher and a fridge, a washing machine, and 1 bathroom with a bidet. Towels and bed linen are available in the apartment. Speaking English and Russian at the 24-hour front desk, staff are always at hand to help. Palova Arena is 4.2 km from the apartment, while Minsk Sports Palace is 5 km from the property. The nearest airport is Minsk National, 42 km from SO Charming apt near Victory square, and the property offers a paid airport shuttle service. 
f9ad601a-8344-4527-851b-f238f6c8e7dd;Stylish Apartment on Sverdlova 24;64;IMG-f9ad601a-8344-4527-851b-f238f6c8e7dd.jpg;53.89315370,27.55417500;6;2;1;1;Located in Minsk, 600 m from Dinamo Stadium and 2.6 km from Palace of Republic, Stylish Apartment on Sverdlova 24 provides accommodation with amenities such as free WiFi and a flat-screen TV. This apartment provides accommodation with a balcony. The apartment comes with 1 bedroom, a kitchen with microwave and fridge, and 1 bathroom with a shower, slippers and a washing machine. Towels and bed linen are featured. Palova Arena is 2.6 km from the apartment, while Minsk Sports Palace is 2.9 km away. The nearest airport is Minsk National, 40 km from Stylish Apartment on Sverdlova 24, and the property offers a paid airport shuttle service. 
140623df-4401-420f-9307-8fabbc1625c1;Home Apart 4;68;IMG-140623df-4401-420f-9307-8fabbc1625c1.jpg;53.89778304,27.55426884;2;3;1;1;Set in Minsk, 400 m from Dinamo Stadium and 1.7 km from Palace of Republic, Home Apart 4 offers city views and free WiFi. The accommodations feature a flat-screen TV, a private bathroom and a fully equipped kitchen with a microwave. Some units feature a seating area and/or a patio. Palova Arena is 2.3 km from the apartment, while Minsk Sports Palace is 2.6 km from the property. The nearest airport is Minsk National, 41 km from Home Apart 4, and the property offers a paid airport shuttle service. 
7b27db37-b113-4caa-92ff-57dcf2e8f0fd;Hallow Minsk 1;65;IMG-7b27db37-b113-4caa-92ff-57dcf2e8f0fd.jpg;53.90818592,27.57195264;5;3;2;1;In a central area of Minsk, set around 1.8 km from Palace of Republic, Hallow Minsk 1 offers free WiFi, air conditioning, and household amenities such as electric kettle and a microwave. The property features garden and city views, and is 2.5 km from Dinamo Stadium. The apartment comes with 1 bedroom, 1 bathroom, bed linen, towels, a flat-screen TV with cable channels, a dining area, a fully equipped kitchen, and a balcony with river views. The apartment offers a terrace. A car rental service is available at Hallow Minsk 1. Palova Arena is 2.9 km from the accommodation, while Minsk Sports Palace is 3.2 km away. The nearest airport is Minsk National, 42 km from Hallow Minsk 1, and the property offers a paid airport shuttle service. 
f7cdbc33-eb76-4488-95f3-7c1eb3d2b7c4;Apartments in the center of Minsk Oboinaya st.;34;IMG-f7cdbc33-eb76-4488-95f3-7c1eb3d2b7c4.jpg;53.90845100,27.54597000;6;1;2;1;In the Tsentralny District district of Minsk, close to Palova Arena, Apartments in the center of Minsk Oboinaya st. Features free WiFi and a washing machine. This apartment is 2.6 km from Minsk Sports Palace and 4 km from Olympic Tennis Centre. The apartment comes with 1 bedroom, 1 bathroom, bed linen, towels, a flat-screen TV with cable channels, a dining area, a fully equipped kitchen, and a balcony with city views. Dinamo Stadium is 1.9 km from the apartment, while Palace of Republic is 2.3 km away. The nearest airport is Minsk National, 45 km from Apartments in the center of Minsk Oboinaya st., and the property offers a paid airport shuttle service. 
89d3849a-5f43-493a-a8f4-f221a782ee9e;Апартаменты Берлин;43;IMG-89d3849a-5f43-493a-a8f4-f221a782ee9e.jpg;53.91889900,27.58878300;6;3;4;2;Located in Minsk, 1.7 km from Olympic Sports Complex, 2.8 km from Palace of Republic and 3.7 km from Minsk Sports Palace, Апартаменты Берлин provides accommodation with a balcony and free WiFi. It is set 3.9 km from Dinamo Stadium and offers luggage storage space. The apartment features 1 bedroom, a flat-screen TV with satellite channels, an equipped kitchen with a microwave and a fridge, a washing machine, and 1 bathroom with a shower. Towels and bed linen are provided. Palova Arena is 4.2 km from the apartment, while Olympic Tennis Centre is 7 km away. The nearest airport is Minsk National, 33 km from Апартаменты Берлин, and the property offers a paid airport shuttle service. 
1ac36efc-fbfa-470f-aee7-e090c6d0bc3c;LUX Apartments in the center of Minsk;67;IMG-1ac36efc-fbfa-470f-aee7-e090c6d0bc3c.jpg;53.89820450,27.55314906;3;2;1;1;Located in Minsk and only 700 m from Dinamo Stadium, LUX Apartments in the center of Minsk provides accommodation with city views, free WiFi and free private parking. This apartment is 2.3 km from Minsk Sports Palace and 5 km from Olympic Sports Complex. The apartment comes with 1 bedroom, a flat-screen TV with satellite channels and a fully equipped kitchen that provides guests with a microwave, a fridge, a washing machine, an oven and a stovetop. Towels and bed linen are provided. If you would like to discover the area, hiking is possible in the surroundings. Palace of Republic is 1.4 km from the apartment, while Palova Arena is 2 km away. The nearest airport is Minsk National, 43 km from LUX Apartments in the center of, and the property offers a paid airport shuttle service. 
626b8fd5-e162-4637-936f-b136c9cfdc6b;Premium apartments Klimt on Picasso Boulevard;29;IMG-626b8fd5-e162-4637-936f-b136c9cfdc6b.jpg;53.93091700,27.65404500;2;3;1;1;Located in Minsk, 6 km from Olympic Sports Complex and 8 km from Shooting Centre Sporting Club, Premium apartments Klimt on Picasso Boulevard offers air conditioning. It is situated 5 km from Uruchie Sports Palace and features free WiFi plus a 24-hour front desk. The apartment features 1 bedroom, 1 bathroom, bed linen, towels, a flat-screen TV, a fully equipped kitchen, and a balcony with river views. The apartment offers a children's playground. Both a bicycle rental service and a car rental service are available at Premium apartments Klimt on Picasso Boulevard, while hiking can be enjoyed nearby. Shooting Centre is 8 km from the accommodation, while Palace of Republic is 9 km from the property. The nearest airport is Minsk National, 36 km from Premium apartments Klimt on Picasso Boulevard, and the property offers a paid airport shuttle service. 
7d53bb1f-9efe-45a5-a1b7-9ddd31a035fe;IBB Hotel;37;IMG-7d53bb1f-9efe-45a5-a1b7-9ddd31a035fe.jpg;53.86912315,27.48713583;3;2;1;2;Featuring a restaurant and rooms with satellite TV, the contemporary-style IBB hotel lies in a quiet location just 10 minutes’ drive from Minsk city centre. Each of the air-conditioned rooms includes a free minibar, an electric kettle, a work desk and a private bathroom. They are all individually decorated in vibrant colours with framed artworks. Free WiFi is available on site. The modern restaurant Westfalia serves international cuisine, specialising in German and local dishes. The property offers free parking. Petrovshchina Metro Station, providing quick access to the city centre, is a 5-minute walk from the hotel. 
4e66d869-874a-4f37-ab6c-112ee0031ceb;Aparton - Ploschad Nezavisimosti;60;IMG-4e66d869-874a-4f37-ab6c-112ee0031ceb.jpg;53.89520910,27.55083300;2;3;3;2;Set in Minsk, Aparton - Ploschad Nezavisimosti offers city views and free WiFi, 1.3 km from Dinamo Stadium and 2.7 km from Palace of Republic. Featuring a kitchen with a dishwasher and a microwave, each unit also comes with a cable flat-screen TV, ironing facilities, wardrobe and a seating area with a sofa. There is a fully equipped private bathroom with bath and a hairdryer. Guests at the apartment can enjoy a continental breakfast. Hiking can be enjoyed nearby. Palova Arena is 3.2 km from Aparton - Ploschad Nezavisimosti, while Minsk Sports Palace is 3.5 km away. The nearest airport is Minsk National, 41 km from the accommodation, and the property offers a paid airport shuttle service. 
